Latitude (generated),Longitude (generated),start_year,Start_month,Gis Acres,Cause
33.89666355,-117.1565677,1982,7,344,9
33.94897838,-117.1356932,1982,7,108,7
33.9659232,-117.1537296,1982,8,104,9
33.97222007,-116.2238648,1982,8,25,1
33.97942435,-117.2982889,1982,8,411,8
34.0027162,-118.3607168,1982,7,3,14
34.00562072,-116.1183896,1982,6,13,7
34.02960733,-117.4733792,1982,8,517,9
34.0638859,-117.8179596,1982,7,3,14
34.11834483,-118.7456384,1982,10,43097,14
34.12899852,-118.6515474,1982,9,188,14
34.13609151,-118.5914143,1982,10,17,14
34.13838719,-118.2907925,1982,9,43,14
34.15491993,-118.6155694,1982,10,9,14
34.15525815,-117.7760742,1982,7,12,14
34.16961132,-117.8889883,1982,7,1,14
34.17383917,-117.8880325,1982,7,29,14
34.23760034,-118.7345483,1982,10,2648,14
34.2897603,-117.8509026,1982,2,51,14
34.30697226,-117.480393,1982,9,461,14
34.38526549,-118.403818,1982,8,169,14
34.4527273,-118.6641236,1982,7,72,14
34.45927053,-118.6239905,1982,8,436,14
34.51290547,-118.2045986,1982,8,71,14
34.57722945,-118.038764,1982,5,306,14
34.60661411,-120.567065,1982,8,201,Prescribed Burn
34.6117706,-117.7152692,1982,6,1015,14
34.65916889,-120.5736818,1982,9,47,Prescribed Burn
34.67049425,-119.9741457,1982,8,151,14
34.67797635,-118.8635778,1982,8,803,3
34.67834607,-120.5512101,1982,10,3,14
34.69151218,-117.0335776,1982,7,215,14
34.69853654,-120.4886517,1982,10,267,18
34.70698586,-120.5718799,1982,8,78,Prescribed Burn
34.70708819,-120.4944038,1982,8,122,Prescribed Burn
34.72016513,-120.4848433,1982,10,166,Prescribed Burn
34.73290453,-118.2826587,1982,10,230,14
34.78058722,-118.5101512,1982,9,531,14
34.85110945,-120.5689005,1982,7,478,Prescribed Burn
35.05942586,-119.9651391,1982,1,879,14
35.16473242,-120.6217072,1982,10,425,Prescribed Burn
35.21515378,-120.8433456,1982,10,1794,14
35.27222227,-118.5029838,1982,10,337,Prescribed Burn
35.2915514,-120.8321356,1982,10,324,Prescribed Burn
35.43280419,-120.6910762,1982,8,232,2
35.45481938,-118.7956565,1982,5,1094,9
35.48945701,-118.6959998,1982,8,1473,7
35.51020822,-120.0950559,1982,7,425,2
35.79882957,-119.0203745,1982,6,424,14
36.00211798,-118.8165171,1982,8,614,9
36.0087611,-118.8161804,1982,8,594,7
36.01924047,-118.8152756,1982,8,74,7
36.01977579,-118.819952,1982,6,16,7
36.02169176,-118.8213562,1982,8,5,9
36.02740716,-118.790372,1982,7,3,7
36.04066841,-118.747911,1982,8,13,7
36.09355482,-120.3408076,1982,5,1654,2
36.10759648,-118.3741433,1982,7,21,1
36.14101608,-118.6286696,1982,7,6,7
36.15762922,-118.7368219,1982,9,92,7
36.26585821,-118.3263856,1982,8,45,1
36.34438719,-121.0045942,1982,9,2056,7
36.49084889,-121.1143199,1982,7,806,9
36.49203851,-118.8187767,1982,7,0,Prescribed Burn
36.51060863,-118.8068168,1982,6,0,Prescribed Burn
36.5140406,-118.8793452,1982,9,12,Prescribed Burn
36.51963836,-119.1167974,1982,9,685,2
36.52261327,-118.74388,1982,10,61,Prescribed Burn
36.52452826,-118.605123,1982,9,284,Prescribed Burn
36.54365802,-118.8709603,1982,10,22,Prescribed Burn
36.55988784,-118.8710321,1982,10,244,Prescribed Burn
36.56946649,-118.7512964,1982,7,120,Prescribed Burn
36.60881933,-120.8520441,1982,10,163,7
36.70858969,-118.9206968,1982,8,10,Prescribed Burn
36.74812276,-118.9704731,1982,9,6,Prescribed Burn
36.78405088,-118.6369781,1982,9,2,Prescribed Burn
36.78515828,-118.6246522,1982,9,24,Prescribed Burn
36.81963542,-118.7621129,1982,8,211,1
36.87222696,-119.2309068,1982,9,36,1
36.91647049,-119.4314334,1982,8,645,14
36.96624413,-118.7043151,1982,7,101,1
37.03257934,-119.7920879,1982,6,263,14
37.08215221,-119.5525466,1982,7,7802,14
37.10015147,-121.1543437,1982,5,440,14
37.18214479,-120.1805039,1982,6,626,14
37.19747688,-119.5305042,1982,8,512,Prescribed Burn
37.31480387,-118.5370251,1982,9,5,8
37.37316097,-121.5586506,1982,9,1712,3
37.53495981,-120.1889348,1982,8,281,14
37.70785112,-121.5545052,1982,8,103,2
37.72383026,-120.6397748,1982,8,576,14
37.73519103,-120.2026314,1982,8,1921,Prescribed Burn
37.77920678,-120.5143632,1982,8,170,Prescribed Burn
37.78746898,-120.4836537,1982,9,5,Prescribed Burn
37.92974359,-120.477537,1982,7,3502,14
37.9413751,-122.7557737,1982,8,122,14
37.9925331,-120.634077,1982,9,1028,Prescribed Burn
38.00361045,-120.1400788,1982,6,16,Prescribed Burn
38.00546394,-122.5999903,1982,7,70,14
38.03264147,-122.5673074,1982,9,115,14
38.07165318,-120.4904476,1982,7,66,Prescribed Burn
38.08252866,-120.7937892,1982,9,474,Prescribed Burn
38.11152116,-120.5378841,1982,8,551,Prescribed Burn
38.17400933,-120.6288513,1982,8,277,Prescribed Burn
38.19491396,-120.3562783,1982,5,4,5
38.25497065,-122.8402433,1982,10,80,14
38.48133483,-122.2271237,1982,9,523,7
38.60987632,-120.9130303,1982,10,577,Prescribed Burn
38.63682511,-122.6248435,1982,9,6219,14
38.77124486,-120.761621,1982,10,17,Prescribed Burn
39.00557484,-121.3549595,1982,6,439,2
39.81295886,-122.9838424,1982,6,14,1
39.8268493,-123.0784001,1982,6,20,7
39.98063322,-120.4651302,1982,8,43,3
40.24548695,-123.3596041,1982,5,5,5
40.26647574,-123.3677507,1982,5,3,2
40.37867215,-123.4964946,1982,9,125,7
40.4223436,-123.5087078,1982,9,239,7
40.446231,-123.508096,1982,9,139,14
40.46587432,-123.5361684,1982,9,18,5
40.49069772,-122.6762374,1982,10,199,Prescribed Burn
40.5357503,-123.6241273,1982,8,297,5
40.55045722,-122.4688582,1982,9,59,Prescribed Burn
40.58003539,-122.0264032,1982,5,245,Prescribed Burn
40.58580065,-122.4633643,1982,9,256,7
40.59777074,-123.010338,1982,4,78,Prescribed Burn
40.59923006,-122.0185749,1982,7,1034,Prescribed Burn
40.6549757,-121.9892807,1982,8,1912,Prescribed Burn
40.67768457,-121.9800169,1982,7,771,Prescribed Burn
40.67992746,-121.9561341,1982,5,210,Prescribed Burn
40.70240728,-122.2543252,1982,8,202,Prescribed Burn
40.71793294,-122.2080424,1982,7,254,Prescribed Burn
40.71965892,-122.0397521,1982,10,248,Prescribed Burn
40.76575765,-121.9686037,1982,9,556,Prescribed Burn
40.93342987,-121.5832634,1982,10,300,Prescribed Burn
41.00348102,-121.529834,1982,8,784,14
41.00624083,-121.4897394,1982,8,3559,14
41.0787593,-121.920549,1982,8,71,7
41.22227863,-123.965617,1982,10,29,Prescribed Burn
41.6737184,-123.5960043,1982,10,131,5
41.7177614,-124.1456524,1982,10,73,Prescribed Burn
41.78591992,-123.2259897,1982,6,11,1
41.82842455,-120.8438241,1982,5,317,9
41.88383009,-122.7091051,1982,7,17,5
32.54206449,-117.0985538,1983,10,131,9
32.56014488,-116.8871517,1983,7,40,9
32.57585071,-116.6495221,1983,6,24,9
32.57931041,-116.776539,1983,8,375,14
32.58291408,-116.5989136,1983,7,231,14
32.58471089,-116.6546361,1983,7,62,9
32.61757438,-116.8102127,1983,9,292,3
32.65031634,-116.8026351,1983,10,49,9
32.68294134,-116.3549818,1983,8,114,9
32.68896338,-116.1876997,1983,6,665,9
32.77423197,-116.8941799,1983,10,141,7
32.77637101,-116.2884101,1983,6,695,2
32.78240963,-116.866424,1983,8,60,9
32.7830415,-116.2626409,1983,8,193,1
32.79401913,-116.882049,1983,7,402,2
32.82120075,-117.0406905,1983,7,126,9
32.83437807,-116.8227962,1983,10,42,9
32.90390463,-116.8820308,1983,7,48,9
32.93581346,-117.118385,1983,9,365,9
32.94169166,-116.9403457,1983,8,114,7
33.10691967,-116.8711889,1983,10,43,2
33.11089964,-116.8612159,1983,10,90,7
33.11281822,-116.862983,1983,10,80,9
33.34275511,-117.3038593,1983,8,680,14
33.40658955,-117.2787962,1983,8,115,9
33.40939733,-117.2689922,1983,9,351,14
33.54092512,-116.7773559,1983,7,97,9
33.68657776,-117.2935084,1983,6,1231,14
33.70274792,-117.2299469,1983,7,332,7
33.70928328,-117.164271,1983,7,537,14
33.79560404,-117.5157881,1983,8,309,2
33.85220451,-117.4998656,1983,7,1607,8
33.87220628,-117.6395809,1983,7,1619,7
33.87513011,-117.6312255,1983,7,642,7
33.876889,-116.6397683,1983,5,3970,2
33.90049109,-116.7317953,1983,7,3137,7
33.90239931,-116.8363189,1983,7,2672,7
33.92757214,-117.6893598,1983,9,581,2
33.94495087,-116.8074825,1983,6,300,14
33.95396579,-117.271486,1983,7,225,2
33.96177251,-116.8156923,1983,7,251,7
34.03726704,-117.4475012,1983,7,1328,7
34.05346998,-116.8772778,1983,7,16,4
34.0848889,-118.872249,1983,7,132,Prescribed Burn
34.12139087,-118.3381008,1983,8,3,14
34.20733502,-118.3215264,1983,7,2,14
34.24331166,-117.8690225,1983,9,27,14
34.27142392,-117.7407575,1983,8,18,14
34.28920803,-117.9778774,1983,7,55,14
34.30829799,-118.3856612,1983,8,208,14
34.33610989,-117.3430727,1983,9,1437,14
34.36624831,-118.518376,1983,7,159,14
34.40630512,-118.4325012,1983,7,204,14
34.4104421,-117.4633124,1983,9,597,9
34.41351459,-118.8380568,1983,7,232,14
34.43597344,-119.3447693,1983,7,194,7
34.43617811,-118.419662,1983,7,44,14
34.4439207,-118.1593515,1983,6,297,14
34.45439349,-118.6571175,1983,7,225,14
34.46028632,-118.6607861,1983,7,50,14
34.48126573,-119.3693067,1983,7,4707,9
34.48542739,-118.0966834,1983,7,121,14
34.55959979,-120.6056285,1983,9,3,6
34.57394943,-118.1451086,1983,7,201,14
34.57454668,-120.6281725,1983,8,225,Prescribed Burn
34.59337254,-117.958312,1983,8,140,14
34.62055026,-117.7266371,1983,6,196,14
34.63652458,-117.8951218,1983,7,1656,14
34.63782086,-120.5481137,1983,8,66,Prescribed Burn
34.65055118,-117.8368617,1983,5,254,14
34.65213228,-120.5688739,1983,10,142,Prescribed Burn
34.65263682,-120.5807787,1983,9,44,14
34.65539652,-117.1461367,1983,6,1518,14
34.66661936,-117.9589898,1983,7,199,14
34.66698286,-116.9755736,1983,6,466,14
34.66807161,-118.2557616,1983,7,251,14
34.68020608,-118.2278567,1983,7,79,14
34.68652001,-117.9509853,1983,7,129,14
34.69353743,-118.0362645,1983,6,158,14
34.69730609,-117.1454205,1983,7,142,14
34.70120079,-120.4994037,1983,11,117,Prescribed Burn
34.70227192,-118.0458043,1983,7,440,14
34.70320044,-118.0192765,1983,6,58,14
34.71051236,-120.5049476,1983,10,7,Prescribed Burn
34.7127936,-117.1761019,1983,5,1153,14
34.7454804,-118.0599862,1983,7,900,14
34.75182291,-118.0092609,1983,5,129,14
34.76581331,-118.2719283,1983,6,376,14
34.77081608,-118.1928229,1983,7,193,14
34.87667168,-120.6234138,1983,7,87,Prescribed Burn
34.87878305,-119.6321876,1983,6,487,9
34.92123575,-119.7041994,1983,6,248,14
35.02066771,-120.5559414,1983,8,115,14
35.07934425,-118.5868193,1983,10,1262,Prescribed Burn
35.11998374,-120.3702767,1983,7,1059,14
35.12673657,-120.3567304,1983,7,79,9
35.45883556,-118.7758353,1983,11,13,9
35.56499633,-118.1960308,1983,7,263,2
35.57822041,-118.5200662,1983,8,15,1
35.70951415,-118.4193048,1983,7,18,7
35.81240862,-118.4482302,1983,5,105,9
35.94220805,-118.8724771,1983,6,1433,2
36.03120525,-118.7934561,1983,8,44,7
36.27322676,-120.2876296,1983,8,916,14
36.29846974,-120.3910624,1983,8,9310,1
36.34617199,-121.1952204,1983,6,108,9
36.47482349,-119.1434143,1983,6,285,7
36.48921457,-118.8257377,1983,6,0,Prescribed Burn
36.51007988,-118.8783818,1983,9,101,Prescribed Burn
36.51631257,-118.7871839,1983,10,0,Prescribed Burn
36.54569137,-119.019024,1983,6,401,7
36.54732763,-118.8863323,1983,10,17,Prescribed Burn
36.56065069,-121.4040712,1983,5,340,2
36.58317652,-119.3575155,1983,7,323,14
36.60366394,-118.9857014,1983,8,1544,14
36.72361867,-120.7164128,1983,6,45,5
36.77393007,-121.028026,1983,7,107,14
36.94432109,-119.7222156,1983,7,236,7
36.97645898,-119.3388379,1983,7,19,2
37.42248748,-118.5993057,1983,7,317,9
37.50718192,-120.0733574,1983,7,521,14
37.54290251,-121.6377065,1983,7,4713,2
37.55282151,-119.5494059,1983,6,1363,1
37.57322604,-121.3153406,1983,6,367,9
37.60591375,-120.0756761,1983,8,705,14
37.68341817,-121.4697197,1983,6,503,2
37.78349309,-120.4859726,1983,8,5,Prescribed Burn
37.78640181,-120.4499172,1983,7,106,Prescribed Burn
37.84612053,-120.2789409,1983,8,422,Prescribed Burn
37.86759497,-120.116822,1983,9,77,9
37.89187147,-119.8440547,1983,7,8,9
38.04863402,-122.19591,1983,8,319,14
38.06668917,-120.5198514,1983,8,1136,Prescribed Burn
38.06771337,-120.4894337,1983,7,120,Prescribed Burn
38.07288302,-120.9128352,1983,6,271,14
38.07978165,-120.4514776,1983,9,20,Prescribed Burn
38.10929088,-120.8248293,1983,9,2940,Prescribed Burn
38.1289926,-120.7177356,1983,9,459,Prescribed Burn
38.18247626,-122.5970173,1983,10,57,14
38.19159377,-122.1615182,1983,8,220,7
38.20297154,-120.7993283,1983,9,178,Prescribed Burn
38.32886609,-121.1334615,1983,7,405,2
38.33737087,-120.6744456,1983,10,514,Prescribed Burn
38.39152889,-120.9424277,1983,10,1319,Prescribed Burn
38.46643884,-120.9914146,1983,9,290,Prescribed Burn
38.46845818,-121.1071393,1983,8,603,2
38.4930802,-119.4876661,1983,9,24,2
38.51775714,-120.5815934,1983,1,214,Prescribed Burn
38.57316969,-122.3836536,1983,8,226,2
38.57846886,-120.9896582,1983,10,182,Prescribed Burn
38.58468637,-120.6268802,1983,8,77,Prescribed Burn
38.61949112,-121.1065367,1983,7,169,9
38.62075028,-122.3372481,1983,7,1682,2
38.64306486,-120.8771028,1983,4,23,Prescribed Burn
38.74202538,-120.8479648,1983,9,82,Prescribed Burn
38.76049901,-122.2415783,1983,9,713,5
38.78611299,-120.8750608,1983,10,43,Prescribed Burn
38.79618175,-119.7785724,1983,10,7,8
38.82435221,-120.8972775,1983,6,79,Prescribed Burn
38.82988903,-120.8288977,1983,6,191,Prescribed Burn
38.83554537,-121.3682784,1983,9,821,14
38.86086332,-120.9178262,1983,9,751,Prescribed Burn
38.88923285,-122.5615812,1983,9,471,7
39.05575062,-119.8423052,1983,8,44,1
39.24923931,-121.3689622,1983,7,817,8
39.6960754,-121.6485778,1983,9,2634,14
39.72722614,-121.6963981,1983,7,604,14
39.81357623,-120.303638,1983,7,119,7
39.82393851,-122.8650297,1983,5,23,9
39.889609,-121.9071633,1983,6,3452,5
39.94996453,-122.9677119,1983,8,66,3
39.96854471,-121.0777002,1983,5,7,1
40.01992267,-121.8337046,1983,1,1098,Prescribed Burn
40.05749851,-121.0535014,1983,7,7,9
40.06982278,-122.5727039,1983,1,497,Prescribed Burn
40.08670842,-122.583338,1983,1,522,Prescribed Burn
40.4012412,-120.4091452,1983,7,303,14
40.49727605,-122.6232093,1983,10,101,Prescribed Burn
40.5652165,-121.9258918,1983,7,3146,Prescribed Burn
40.58706036,-122.0418136,1983,8,2663,Prescribed Burn
40.60360334,-121.9203573,1983,7,402,Prescribed Burn
40.64258012,-121.9241957,1983,6,553,Prescribed Burn
40.6752651,-121.9718865,1983,7,2122,Prescribed Burn
40.70104072,-122.2902405,1983,8,263,14
40.707729,-123.0848566,1983,8,30,2
40.72255258,-123.6239143,1983,10,3,5
40.77312723,-123.9077834,1983,10,15,Prescribed Burn
40.8081628,-122.6025526,1983,9,246,Prescribed Burn
41.08395772,-121.0341299,1983,8,7,1
41.48524413,-121.5285998,1983,7,3,1
41.59357387,-120.0727729,1983,8,60,1
41.82337576,-122.9478333,1983,7,308,8
32.58497151,-116.6497614,1984,6,56,9
32.59253375,-116.7440839,1984,5,76,9
32.6050516,-117.0195528,1984,4,43,9
32.68098619,-116.8962841,1984,4,3032,9
32.70111589,-116.9472394,1984,5,64,14
32.70113405,-116.6612013,1984,5,134,4
32.72603767,-116.9324021,1984,5,43,9
32.78711088,-116.8559119,1984,5,224,9
32.83716172,-116.9558267,1984,6,62,14
32.87171883,-116.9619457,1984,3,122,14
32.92271988,-117.1005415,1984,4,361,9
32.9252025,-116.8733301,1984,7,78,9
32.93800157,-116.8616678,1984,4,41,9
32.94277492,-116.9332255,1984,9,3106,9
32.94380406,-117.0706895,1984,7,122,9
32.97997763,-116.8992672,1984,9,131,4
33.07725544,-117.1614225,1984,9,29,14
33.20900436,-116.9583823,1984,9,117,9
33.24700106,-117.2129184,1984,4,39,9
33.34652408,-117.0188676,1984,4,103,9
33.41082514,-116.8718824,1984,5,7138,9
33.45374081,-117.4184949,1984,9,130,9
33.74224057,-118.3474238,1984,8,9,14
33.76086768,-117.031715,1984,4,191,2
33.79140398,-116.9043464,1984,10,944,9
33.88140485,-117.6288315,1984,7,114,14
33.95666143,-116.2036263,1984,7,271,1
33.98718719,-116.1851347,1984,5,33,1
34.01268366,-118.001658,1984,8,35,14
34.0146087,-116.6850174,1984,7,351,14
34.01477802,-117.4093868,1984,3,311,9
34.02009207,-116.2447136,1984,6,3539,1
34.06551869,-118.588303,1984,7,7,14
34.07988235,-117.8143014,1984,8,17,14
34.11074059,-118.3511537,1984,10,76,14
34.1114932,-118.3511377,1984,7,154,14
34.1296121,-118.8473719,1984,7,220,14
34.13285038,-117.7368106,1984,9,120,14
34.13305858,-118.5938521,1984,9,401,14
34.13363273,-118.6896346,1984,5,124,14
34.22509158,-118.1912693,1984,1,606,14
34.27020834,-117.8513116,1984,4,283,14
34.28395475,-118.6040241,1984,10,12,14
34.29041557,-117.5293811,1984,5,2431,9
34.3147713,-117.3358635,1984,5,288,14
34.31834139,-117.1381335,1984,5,124,1
34.32584152,-118.9624236,1984,5,11305,14
34.34796978,-117.4288877,1984,8,238,7
34.37688237,-118.511275,1984,7,142,14
34.41737266,-118.4990474,1984,7,108,14
34.42003374,-118.4095602,1984,5,96,14
34.43228139,-118.4333019,1984,5,499,14
34.43574646,-118.3537952,1984,5,392,14
34.44214432,-118.5491451,1984,7,374,14
34.44275077,-118.8956537,1984,10,6088,14
34.44849384,-118.6495195,1984,5,22,14
34.45116863,-118.6676423,1984,5,40,14
34.46157334,-118.5309782,1984,6,28,14
34.47549986,-118.5266588,1984,4,43,14
34.50676958,-117.9982615,1984,5,328,14
34.51003503,-118.4044272,1984,9,191,14
34.55183507,-118.1908627,1984,5,3498,14
34.55865641,-120.4980763,1984,8,275,14
34.5587042,-120.6127242,1984,8,5,6
34.55886779,-120.6113381,1984,5,5,6
34.55924409,-120.6019726,1984,8,8,6
34.57694494,-118.4555952,1984,6,33,14
34.6308555,-120.6088812,1984,6,7,8
34.64110137,-120.5759668,1984,8,5,11
34.66891918,-118.3749861,1984,7,614,14
34.70078828,-117.0746319,1984,5,2302,14
34.73876645,-120.552691,1984,8,53,Prescribed Burn
34.74613878,-120.505838,1984,11,1,14
34.75719663,-120.1572573,1984,5,296,14
34.75808503,-120.2771792,1984,5,1012,14
34.77959318,-120.51099,1984,7,237,Prescribed Burn
34.79347966,-119.7891608,1984,8,657,4
34.79411915,-120.5535842,1984,11,0,14
34.79441658,-119.790034,1984,8,533,14
34.8118164,-120.5131119,1984,5,1887,10
34.8135383,-118.9236418,1984,7,580,7
34.86175308,-119.1555613,1984,5,81,4
34.90915119,-119.2789702,1984,8,2503,14
35.02224308,-120.5054002,1984,5,109,14
35.04409322,-119.6715694,1984,5,549,14
35.25674068,-120.5488403,1984,5,1318,14
35.40302251,-119.8349738,1984,8,7122,14
35.49455663,-118.50496,1984,5,269,5
35.50018,-118.7432693,1984,9,317,1
35.527334,-120.5504958,1984,9,123,14
35.55440402,-120.6849197,1984,5,61,14
35.56788548,-118.5236784,1984,4,103,9
35.5876145,-118.3649758,1984,7,26709,5
35.71144047,-118.2535445,1984,5,482,1
35.71992178,-118.2694776,1984,7,901,1
35.72236198,-118.605316,1984,9,47,2
35.7366698,-118.312313,1984,5,945,9
35.7476603,-118.3114336,1984,5,937,9
35.79303329,-118.2457137,1984,5,1619,14
35.83710988,-121.213359,1984,9,572,14
35.87098295,-118.7151914,1984,8,8,2
35.90793673,-120.1360769,1984,5,7218,2
35.91826849,-121.4245415,1984,9,554,1
36.02599543,-118.7866675,1984,6,33,7
36.02974447,-118.7987187,1984,6,9,7
36.04171071,-118.7437173,1984,6,8,7
36.07427208,-120.1832334,1984,3,1545,7
36.10025445,-118.8074116,1984,6,17,7
36.15733922,-118.7354473,1984,7,152,7
36.16184318,-118.4299413,1984,10,8,9
36.1995344,-120.5415926,1984,5,473,14
36.20554632,-121.0552072,1984,6,864,2
36.2643898,-120.3159051,1984,5,1019,2
36.26729968,-121.286856,1984,5,826,7
36.31618034,-118.8682586,1984,8,1545,14
36.33475551,-118.8775593,1984,7,513,14
36.4033427,-118.8514542,1984,8,2929,9
36.43159881,-118.9025472,1984,7,724,11
36.43281348,-120.4174471,1984,7,468,2
36.44901368,-118.4326027,1984,6,200,1
36.45408008,-118.8501619,1984,6,105,3
36.50654503,-118.8889065,1984,10,2788,14
36.51010804,-118.8796186,1984,10,469,Prescribed Burn
36.52058979,-118.7849515,1984,9,126,7
36.55233211,-118.7573015,1984,9,86,Prescribed Burn
36.55694639,-118.7540443,1984,8,5,Prescribed Burn
36.55759228,-118.7455923,1984,7,24,Prescribed Burn
36.6264212,-119.006751,1984,6,26,5
36.66421037,-118.8002144,1984,8,33,1
36.73424804,-119.2204467,1984,5,213,8
36.73852563,-119.0599377,1984,10,9,9
36.88559311,-121.1542829,1984,7,1103,14
36.89889861,-119.1275379,1984,9,41,9
36.92528794,-121.6310763,1984,9,1240,9
37.10199301,-121.1565695,1984,5,1268,14
37.11981692,-119.4146472,1984,9,424,1
37.1273031,-119.3820799,1984,8,16,3
37.15901189,-119.5367139,1984,8,1177,Prescribed Burn
37.3049557,-119.372601,1984,5,27,9
37.38803972,-120.1467615,1984,5,213,14
37.41915754,-121.4734696,1984,6,222,14
37.6499428,-121.4796334,1984,6,7605,14
37.67074606,-122.4087417,1984,7,137,7
37.67387834,-121.4907821,1984,7,808,2
37.67921859,-121.4696517,1984,6,431,2
37.73519103,-120.2026314,1984,8,1921,Prescribed Burn
37.78734373,-120.4832351,1984,8,265,Prescribed Burn
37.81277992,-120.6678366,1984,8,110,14
37.90254253,-122.6180105,1984,6,226,14
37.90579104,-120.2311036,1984,7,49,1
